id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
36c04d7a-b09c-4fe6-bcf7-3f4794459dd6,D2,critical_patches_outstanding,Any critical patches (CVSS 9.0+) outstanding?,select,True,,"[""No — all critical patches applied within 1 month"",""Yes — within SLA (identified this month)"",""Yes — overdue critical patches exist""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm whether any critical-severity patches (CVSS 9.0+) are outstanding — overdue patches are non-compliant.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager (missing patches CVSS 9.0+), Inspector CRITICAL findings — ssm:DescribeInstancePatches, inspector2:ListFindings (severity=CRITICAL)","AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can automatically retrieve this configuration state. APIs: ssm:DescribeInstancePatchStates, DescribeInstancePatches, inspector2:ListFindings, config:GetComplianceDetailsByConfigRule."
47630ac8-c206-40f8-a73f-d69b0526cef3,D2,all_software_in_support,All software and OS versions within active vendor support lifecycle?,select,True,,"[""Yes"",""Partial — some approaching end-of-support"",""No — end-of-support software exists""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that every software and OS version in scope is within the vendor's active support lifecycle.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Inventory (software versions), Inspector (end-of-life findings) — ssm:ListInventoryEntries (AWS:Application), inspector2:ListFindings (endOfLifePackage)","AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can automatically retrieve this configuration state. APIs: ssm:DescribeInstancePatchStates, DescribeInstancePatches, inspector2:ListFindings, config:GetComplianceDetailsByConfigRule."
8b7bfdea-32cd-4ec5-83a7-d64124feb46d,D2,swift_mandatory_updates_status,SWIFT mandatory updates applied within deadline?,select,True,,"[""Yes — all mandatory updates current"",""Partial — some overdue"",""No""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that all SWIFT mandatory updates have been applied before the vendor-specified deadline.,Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
f7ac781c-90f0-4e08-8b51-92651ef7e833,D2,bridging_hsm_connector_included,"Bridging servers, Luna SA7 HSM, and customer client connectors included in report? (v2026)",select,True,,"[""Yes"",""Partial"",""Not applicable"",""No — pending""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that bridging servers, Luna SA7 HSM, and customer client connectors are included in the patch report.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","EC2 (bridging-server, luna-hsm, customer-connector tags), SSM Patch State — ec2:DescribeInstances (tag filter), ssm:DescribeInstancePatchStates","AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can automatically retrieve this configuration state. APIs: ssm:DescribeInstancePatchStates, DescribeInstancePatches, inspector2:ListFindings, config:GetComplianceDetailsByConfigRule."
bf148772-a7c9-436f-9b43-bacfd90e3702,D2,outstanding_patch_details,Outstanding patches — list with reason,textarea,False,"e.g. Item 1: [name, version, role]; Item 2: [name, version, role].",[],7,,,4,,2026v,2026-03-11T07:57:01.270097Z,"For any outstanding patches, provide the patch ID, severity, reason for delay, and planned remediation date.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config","While AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
ad5f691d-4870-4822-a66d-0ce9bdbad63c,D2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS SSM Patch Manager, Amazon Inspector, AWS Config","SSM Patch Manager, Amazon Inspector, AWS Config","While AWS (AWS SSM Patch Manager, Amazon Inspector, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
559654d3-e2c9-4598-b39d-6df02d74f267,D3,evidence_document,12-Month Patch Deployment Records Upload,file,False,,[],0,,,".pdf,.csv,.xlsx,.zip","Upload 12 months of patch deployment records. Acceptable sources: change management system export (ServiceNow, Remedy, Jira), WSUS/SCCM deployment history, or manually compiled log. Must show: patch identifier, vendor severity/CVSS, release date, test date, production deployment date, affected systems (matching A2 inventory), deployment method, and post-deployment verification. Include emergency patching records.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS SSM, AWS CloudTrail","SSM Maintenance Windows, Patch Baselines, CloudTrail — ssm:DescribeMaintenanceWindowExecutions, DescribePatchBaselines, cloudtrail:LookupEvents","AWS (AWS SSM, AWS CloudTrail) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
91a60869-f52d-4fde-b91b-e1dff5c68fba,D3,records_period_covered,Period covered by the patch deployment records,text,True,e.g. March 2025 — March 2026 (12 months),[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,State the period covered by the patch deployment records (minimum: last 12 months).,Short text / identifier / value,Human,Manual (Human),HIGH,"AWS SSM, AWS CloudTrail","SSM Maintenance Windows, Patch Baselines, CloudTrail","Although AWS (AWS SSM, AWS CloudTrail) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
23f11771-c514-4e3e-bf05-dbebfd2b2e4d,D3,critical_patch_compliance,Critical patches (CVSS 9.0+) deployed within 1-month SLA?,select,True,,"[""Yes — all critical patches within 1-month SLA"",""Partial — most within SLA, exceptions documented"",""No — SLA breaches exist""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that critical-severity patches were deployed within the 1-month SLA — provide deployment dates.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM, AWS CloudTrail","SSM Maintenance Window execution results (CRITICAL patches) — ssm:GetMaintenanceWindowExecutionTaskInvocation, DescribeInstancePatchStates","AWS (AWS SSM, AWS CloudTrail) can automatically retrieve this configuration state. APIs: ssm:DescribeMaintenanceWindowExecutions, GetMaintenanceWindowExecutionTaskInvocation, DescribePatchBaselines."
0b61f677-3c47-4eec-b496-fe27985368e4,D3,source_validation_recorded,Source validation recorded per deployment?,select,True,,"[""Yes — legitimate source and checksum documented per patch"",""Partial"",""No""]",3,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the source legitimacy and checksum were verified and recorded for each patch deployment.,Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,HIGH,"AWS SSM, AWS CloudTrail","SSM Patch Baseline (approved patch sources), CloudTrail — ssm:DescribePatchBaselines, cloudtrail:LookupEvents (UpdatePatchBaseline)","AWS (AWS SSM, AWS CloudTrail) can verify the current technical state (e.g., whether a config exists), but human confirmation that the process or documentation standard is met is also needed."
f76bc712-7a7e-43fd-8566-88ce51d361fa,D3,post_deployment_verification,Post-deployment verification documented?,select,True,,"[""Yes — successful installation confirmed per deployment"",""Partial"",""No""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that successful installation was verified after each patch deployment and recorded.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM, AWS CloudTrail","SSM Patch State post-window (installed count), CloudTrail — ssm:DescribeInstancePatchStates, DescribeMaintenanceWindowExecutions","AWS (AWS SSM, AWS CloudTrail) can automatically retrieve this configuration state. APIs: ssm:DescribeMaintenanceWindowExecutions, GetMaintenanceWindowExecutionTaskInvocation, DescribePatchBaselines."
aa5b1dd9-f6e8-4cd0-879a-0db6a33c87db,D3,emergency_patching_records,Emergency patching records (zero-day/expedited) with justification?,select,False,,"[""Yes"",""No emergency patches in period"",""No records despite emergency patches""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that expedited/zero-day patch deployments have records showing justification and accelerated approval.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM, AWS CloudTrail","CloudTrail (emergency patch events), SSM Maintenance Window (expedited) — cloudtrail:LookupEvents, ssm:DescribeMaintenanceWindowExecutions","AWS (AWS SSM, AWS CloudTrail) can automatically retrieve this configuration state. APIs: ssm:DescribeMaintenanceWindowExecutions, GetMaintenanceWindowExecutionTaskInvocation, DescribePatchBaselines."
0f9c2ea0-f036-4e66-af4b-31179b69493b,D3,deployment_coverage,All in-scope system types covered in deployment records?,select,True,,"[""Yes — all A2 systems covered"",""Partial"",""No""]",6,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that patch records exist for every in-scope system type from the A2 inventory.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS SSM, AWS CloudTrail","SSM Patch State (all instance IDs from A2 inventory) — ssm:DescribeInstancePatchStates, ec2:DescribeInstances","AWS (AWS SSM, AWS CloudTrail) can automatically retrieve this configuration state. APIs: ssm:DescribeMaintenanceWindowExecutions, GetMaintenanceWindowExecutionTaskInvocation, DescribePatchBaselines."
5130cd1e-814b-4162-8a47-6c0cd7333ded,D3,sla_breach_details,SLA breach details (if any),textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],7,,,3,,2026v,2026-03-11T07:57:01.270097Z,"For any SLA breach, document the patch name, breach duration, reason, and remediation timeline.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS SSM, AWS CloudTrail","SSM Maintenance Windows, Patch Baselines, CloudTrail","While AWS (AWS SSM, AWS CloudTrail) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
df7d57da-c3d1-461f-b8e4-9d3c6c356127,D3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS SSM, AWS CloudTrail","SSM Maintenance Windows, Patch Baselines, CloudTrail","While AWS (AWS SSM, AWS CloudTrail) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
bbd888d8-8573-45f3-813f-6b1e5ecf6bef,D4,evidence_document,Vulnerability Scan Report Upload,file,False,,[],0,,,".pdf,.html,.csv,.xlsx,.zip","Upload vulnerability scan reports covering ALL in-scope systems. Required scope: dedicated and general-purpose operator PCs, jump servers, all systems hosting SWIFT components, bridging servers (v2026 mandatory), customer client connectors (v2026 mandatory). Acceptable tools: Tenable Nessus, Qualys, Rapid7 InsightVM, OpenVAS. Must be within the last 12 months. Quarterly scans preferred. ZIP acceptable for multiple reports.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon Inspector, AWS Security Hub","Amazon Inspector, AWS Security Hub — inspector2:ListFindings, ListFindingAggregations, CreateFindingsReport, securityhub:GetFindings","AWS (Amazon Inspector, AWS Security Hub) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
