id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
5529771f-14ef-49aa-b1f2-f5c5ea32b24f,E2,log_types_collected,Log types collected — confirm coverage,textarea,True,"e.g. Command-line history, authentication events, admin actions, and file access logs collected.",[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm that the following log types are collected: OS authentication, SWIFT application, firewall, network device, database, operator PC.",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Log type inventory is an institutional operational record.,"Log types confirmed collected per system:
- Windows systems: Security event log (4624, 4625, 4648, 4720-4732, 4768, 7045)
- Linux (SNL server): auditd (syscall, auth, file access, network)
- Palo Alto firewalls: Traffic, threat, authentication, configuration change logs
- Alliance Access: Application audit log (login, message submission, authorisation)
- AD (SWIFT.LOCAL): Authentication, group changes, account lifecycle events
- VMware vSphere: Admin login, VM power state, config change
- CyberArk: Session recording, credential checkout/checkin
- Luna HSM: Key operations, admin access, partition events"
082620bd-84a9-4ba5-bfc7-5167d3635be8,E2,application_log_retention,Application audit log retention period (minimum ≥12 months),text,True,"e.g. 12 months (hot storage 90 days, cold storage 9 months)",[],5,,,,,2025v,2025-03-01T00:00:00Z,State the application audit log retention period — minimum 12 months retention is required by CSCF v2025.,,[],Short text / identifier / value,AWS,Automated (AWS),HIGH,"Amazon S3, CloudWatch, CloudTrail","cloudwatch:DescribeLogGroups — retention days, s3:GetBucketLifecycle",AWS CloudWatch and S3 lifecycle policies define retention periods automatically.,12 months online (Splunk hot/warm storage) + 36 months offline archive
1aadc416-565e-408b-8968-170e63cd51e1,E2,firewall_db_log_retention,"Firewall, database, and operator PC log retention (minimum ≥31 days)",text,True,"e.g. 90 days firewall logs, 31 days operator PC logs, 12 months database logs",[],6,,,,,2025v,2025-03-01T00:00:00Z,"State the retention period for firewall, database, and operator PC logs — minimum 31 days required.",,[],Short text / identifier / value,AWS,Automated (AWS),HIGH,"Amazon VPC, CloudWatch, S3","ec2:DescribeFlowLogs, cloudwatch:DescribeLogGroups, s3:GetBucketLifecycle",AWS VPC Flow Logs and CloudWatch retention settings are queryable automatically.,12 months online; 36 months offline archive (exceeds the 31-day minimum requirement)
f33a8d3d-1038-4dff-be49-2c28100537ef,E2,log_integrity_protected,Logs protected from enterprise admin compromise?,select,True,,"[""Yes — integrity protected"", ""No — risk accepted""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that SIEM admin access is separate from enterprise admin — logs cannot be deleted by a compromised enterprise account.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon CloudTrail, S3, CloudWatch, IAM","cloudtrail:GetTrail (logFileValidationEnabled), s3:GetBucketPolicy (MFA delete)",AWS CloudTrail log file validation and S3 Object Lock ensure log integrity.,Yes — integrity protected
805e10bf-6e28-4d3e-a773-da15493f154c,E2,cloud_remote_logs,Cloud and remote environment log collection configured?,select,False,,"[""Yes"", ""No"", ""Not applicable""]",8,,,,,2025v,2025-03-01T00:00:00Z,Confirm that logs from cloud environments and remote access sessions are also collected.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,,,Cloud log collection scope is an institutional operational record.,Not applicable
4a7f40a5-1117-4a43-a96c-ee66dbbe548b,E3,evidence_document,Alert Rules and Response Procedure Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload security event alert rules and incident response procedure document.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon Security Hub, CloudWatch, GuardDuty","securityhub:GetEnabledStandards, cloudwatch:DescribeAlarms, guardduty:ListDetectors","AWS Security Hub, GuardDuty, and CloudWatch alarms can document existing alert rules.",Alert_Rules_Response_Procedures_v2025.pdf
e9f7cf38-262c-45cc-b909-39a1993bcf32,E3,alert_rules_defined,Security event alert rules formally defined and implemented in SIEM?,select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that security event alert rules are formally defined, documented, and implemented in the SIEM.",,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,HIGH,"Amazon CloudWatch, Security Hub, GuardDuty","cloudwatch:DescribeAlarms, securityhub:GetEnabledStandards",AWS CloudWatch and Security Hub can enumerate active alert rules.,Yes
b97979b0-537c-45dc-8ea5-e3df98406076,E3,alert_types_covered,Alert types covered — confirm all required categories,textarea,True,"e.g. Alerts cover: failed logins, off-hours access, privilege escalation, malware detection, and IOCs.",[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"List the alert categories configured (login failures, privilege escalation, lateral movement, data exfiltration patterns, malware detections).",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Alert type inventory is an institutional compliance record.,"Alert types configured in Splunk ES:
1. Brute-force / failed login (5+ failures in 5 min) — Critical
2. Privileged account login from unexpected source IP — High
3. New software installation on zone systems — High
4. Firewall rule change — High
5. Admin account created/modified — High
6. CrowdStrike malware detection (forwarded to SIEM) — Critical
7. SWIFT application error/connectivity failure — Medium
8. Log source silent > 15 minutes — High
9. HSM access outside approved maintenance window — Critical
10. SWIFT ISAC IOC match — Critical"
f9992d1e-5914-40fc-ad55-f8fa8d2f9b38,E3,escalation_procedures,Escalation procedures documented with timelines?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that an escalation procedure defines who investigates each alert type, in what timeframe, and the escalation path.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Escalation procedures are institutional governance records.,Yes
7a7a7688-dbd3-4115-b923-f7517a3357aa,E3,daily_monitoring_process,Daily monitoring process defined?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that a formal daily monitoring process exists covering server, application, database, and network monitoring data.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Daily monitoring process documentation is an institutional operational record.,Yes
2d978929-81aa-4271-876a-34082092beaf,E3,review_execution_evidence,Evidence of regular log review execution (sample review records)?,select,True,,"[""Yes — sample provided"", ""No""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Upload a sample log review record (e.g., a signed daily review checklist or SIEM dashboard screenshot with date).",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Log review execution evidence is an institutional operational record.,Yes — sample provided
083be27a-f21d-4da3-bc0c-756dcb0ad1dc,E3,ids_ips_rules,IDS/IPS-specific alert rules configured? (advisory — if IDS deployed under Control 6.5A),select,False,,"[""Yes"", ""No"", ""Not applicable — no IDS/IPS deployed""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Advisory. If IDS/IPS is deployed, confirm that both signature-based and anomaly-based alert rules are configured.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,IDS/IPS rules relate to advisory Control 6.5A in v2025.,Yes
835a2ec2-0407-4e58-8c09-66454d9caf82,E3,false_positive_management,False positive management process defined?,select,False,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a tuning process exists to reduce false positives without lowering security effectiveness.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,False positive management is an institutional operational record.,Yes
04145658-ec5a-43d6-95f3-a8102277d0c3,E3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any alert coverage gaps or pending monitoring improvements.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,All alert rules operational. Daily monitoring confirmed via Splunk dashboard review. No gaps identified.
07b93bd6-68ff-410b-bdf4-356b938fdd64,E4,evidence_document,Software Integrity Verification Evidence Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,"Upload software integrity verification evidence (FIM tool output, hash comparison results, SWIFT product integrity check).",,[],Document/File Upload,AWS + Human,Mixed,MEDIUM,"Amazon Inspector2, Systems Manager, Macie","inspector2:ListFindings — software package integrity, ssm:GetInventory",AWS Inspector2 and Systems Manager can verify installed software against known-good baselines.,Software_Integrity_Verification_Evidence_v2025.pdf
b69a47db-ae5a-4661-9197-c94c6d235b02,E4,integrity_check_method,Integrity verification method,select,True,,"[""Built-in SWIFT product feature"", ""FIM tool (e.g., Tripwire, OSSEC)"", ""Manual hash comparison"", ""AWS Inspector2""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Describe the integrity verification method — built-in SWIFT product feature, FIM tool, or manual hash comparison.",,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon Systems Manager, Inspector2","ssm:GetInventory, inspector2:GetConfiguration",AWS Systems Manager file integrity monitoring and Inspector2 can auto-verify software integrity.,"FIM tool (e.g., Tripwire, OSSEC)"
972ee4ac-9a0a-454c-b2fc-70612bbade7d,E4,check_frequency,Check frequency,select,True,,"[""Continuous / always-on"", ""Daily"", ""Weekly"", ""Ad-hoc after changes""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm the software integrity check frequency — regular checks are required.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon Systems Manager, Inspector2","ssm:GetInventory, inspector2:GetConfiguration",AWS Inspector2 performs continuous integrity monitoring.,Daily
4177935f-d574-4c42-9ac0-ba1edbc602a3,E4,all_components_covered,All required SWIFT components covered by integrity checks?,select,True,,"[""Yes"", ""No"", ""Partial""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all SWIFT software components and configuration files are included in integrity monitoring scope.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon Systems Manager, Inspector2",ssm:GetInventory,AWS Systems Manager inventory can enumerate all installed SWIFT software components.,Yes
9298ce34-82fb-4992-be79-f997ae466a47,E4,download_integrity_validated,Download/deployment integrity: source validation and checksum verification process?,select,True,,"[""Yes"", ""No"", ""Partial""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that source legitimacy and file hash/checksum are verified before deploying any new SWIFT software.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,,,Download integrity validation is a human-confirmed compliance step.,Yes
07189908-706c-4b97-bb55-813c189fc2d7,E4,violations_detected,Any integrity violations detected in recent check results?,select,True,,"[""No violations detected"", ""Yes — explained by authorised activity"", ""Yes — under investigation""]",5,,,,,2025v,2025-03-01T00:00:00Z,"Confirm the outcome — if violations were found, describe whether they were explained by authorised activity.",,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),MEDIUM,,,Violation assessment requires human review.,No violations detected
f00f31f7-c974-4f04-be94-1ed92b09646b,E4,baseline_reference,Authorized software baseline reference (links to B6),text,True,State the document/list used as the authorized baseline for integrity checks (reference B6 authorized software baseline).,[],6,,,,,2025v,2025-03-01T00:00:00Z,Reference the authorised software baseline document (linked to evidence item B6) used for integrity comparison.,,[],Short text / identifier / value,Human,Manual (Human),MEDIUM,,,Baseline reference is an institutional compliance record.,Authorized Software Baseline v2025 — cross-referenced in B6 scan report; SHA-256 checksums registered in CMDB
70cc31ba-7d5c-45f1-b940-4c86a609dc43,E5,evidence_document,Database Integrity Check Results Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload database integrity check results for SWIFT-related databases.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon RDS, DynamoDB, Aurora","rds:DescribeDBInstances, rds:DescribeEvents — integrity check events",AWS RDS automated backups and database activity streams can supplement database integrity checks.,Database_Integrity_Check_Results_v2025.pdf
5f7443c4-6685-41db-b6dd-7e21d507e8d5,E5,applicability_confirmed,Applicability to your architecture confirmed?,select,True,,"[""Yes — database component in use"", ""No — no applicable database component""]",1,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether your architecture includes a messaging interface database or connector database — if yes, this control applies.",,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon RDS, DynamoDB, EC2","rds:DescribeDBInstances, ec2:DescribeInstances",AWS RDS and EC2 can enumerate databases to confirm applicability.,Yes — database component in use
d599f3da-6cbd-4280-b4de-63f836d1c46c,E5,databases_covered,Databases covered by integrity checks,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,"List the databases covered by integrity checks (e.g., Alliance Access database, connector database).",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Database list is an institutional operational record.,Alliance Access messaging database (SQL Server 2019) and SNL configuration database are covered by daily integrity checks using CrowdStrike FIM + AIDE on Linux. Database file hashes stored in a separate protected repository.
9e23df8b-638e-4de9-b812-dd81486dc106,E5,check_type,Integrity check type implemented,select,True,,"[""Both record-level and gap detection"", ""Record-level only"", ""Gap detection only"", ""Neither — compensating controls in place""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether record-level checksum/signature AND sequential transaction number gap detection are implemented.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon RDS, DynamoDB, CloudTrail","rds:DescribeDBInstances, cloudtrail:LookupEvents — database activity monitoring",AWS Database Activity Streams and CloudTrail can support integrity check implementation.,Both record-level and gap detection
