id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
9918437c-9dd5-4b5d-9929-812197480d03,D3,deployment_coverage,All in-scope system types covered in deployment records?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that patch records exist for every in-scope system type from the A2 inventory.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,Amazon Systems Manager,ssm:DescribeInstancePatchStates — instance count vs. A2 inventory,AWS Systems Manager can report patch state for all registered managed instances.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","osconfig.patchJobs.list (parent=projects/PROJECT_ID, filter=createTime>12 months ago) | osconfig.patchJobInstanceDetails.list (parent=projects/PROJECT/patchJobs/JOB_ID) | osconfig.patchDeployments.list (parent=projects/PROJECT_ID)"
50744efd-d5a8-42f7-bedb-c63b66354171,D3,sla_breach_details,SLA breach details (if any),textarea,False,e.g. Component: Server-01; role: messaging interface; location: secure zone rack A3.,[],6,,4.0,,,2025v,2025-03-01T00:00:00Z,"For any SLA breach, document the patch name, breach duration, reason, and remediation timeline.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,SLA breach justifications require human authorship.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","Context data: OS Config (VM Manager), Cloud Audit Logs"
6ac04073-3fbb-4652-b4e8-dec067ac1f54,D3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any deployment record gaps or systems not covered.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"OS Config (VM Manager), Cloud Audit Logs","Context data: OS Config (VM Manager), Cloud Audit Logs"
bb303924-56d4-4469-b271-41b0b8688e5f,D4,evidence_document,Vulnerability Scan Report Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx",Upload the vulnerability scan report (PDF or export). Must reflect the most recent scan within the defined frequency.,2025v,2025-03-01T00:00:00Z,Upload the most recent vulnerability scan report.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon Inspector2, EC2, Systems Manager","inspector2:ListFindings, ssm:DescribeInstancePatchStates",AWS Inspector2 provides automated vulnerability scanning reports for EC2 instances and container images.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","Supporting config data: Security Command Center, Container Analysis (Artifact Registry), OS Config"
3a739e4a-f75d-4ba5-9249-4230e7fb381f,D4,scan_tool_name,Vulnerability scan tool name and version,text,True,"e.g. Tenable Nessus Professional v10.6, Qualys Cloud Platform, Rapid7 InsightVM",[],1,,,,,2025v,2025-03-01T00:00:00Z,"State the vulnerability scanner product name and version (e.g., Tenable Nessus 10.x, Qualys, Rapid7 InsightVM, AWS Inspector2).",,[],Short text / identifier / value,GCS,Automated (GCP),HIGH,,,Scanner tool is an institutional operational record.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
300cdcb1-653a-4c5d-a675-1a216edf3596,D4,scan_date,Most recent scan date,date,True,YYYY-MM-DD,[],2,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent vulnerability scan was run — must be within the defined scan frequency.,,[],Date confirmation,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon Inspector2, Systems Manager",inspector2:ListFindings — scan timestamp,AWS Inspector2 provides timestamped scan results.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config",Timestamp metadata: securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE)
5355bb7f-b700-482c-afc6-034ef8b099aa,D4,scan_frequency,Scan frequency,select,True,,"[""Continuous (AWS Inspector2)"", ""Weekly"", ""Monthly"", ""Quarterly"", ""Less than quarterly""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm how often vulnerability scans are run — quarterly is recommended.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,Amazon Inspector2,inspector2:GetConfiguration — continuous scanning status,AWS Inspector2 operates in continuous scanning mode; frequency confirmation requires human review for external scanners.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
db4958e0-eb59-4e04-a32a-ad9e698f4969,D4,authenticated_scanning_used,Credential-based (authenticated) scanning used?,select,True,,"[""Yes — authenticated scans"", ""No — unauthenticated only"", ""Mixed""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that authenticated (credential-based) scanning is used — unauthenticated scans miss many vulnerabilities.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Inspector2, Systems Manager","inspector2:GetConfiguration, ssm:GetInventory",AWS Inspector2 with SSM agent performs authenticated scanning automatically.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
740d7f19-e19f-4fc9-936e-3eacda24691e,D4,systems_scanned_count,Number of systems scanned vs A2 inventory count,text,True,e.g. 47 systems scanned / 47 systems in A2 inventory,[],5,,,,,2025v,2025-03-01T00:00:00Z,Compare the number of systems scanned against the A2 inventory count — confirm 100% coverage.,,[],Short text / identifier / value,GCS,Automated (GCP),HIGH,,,Coverage ratio requires human cross-check against A2 inventory.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
01b3453b-512b-4a3d-bd51-5084ed8b74a9,D4,critical_high_findings_count,Number of critical/high findings identified,text,True,"e.g. 0 critical, 3 high, 12 medium, 45 low",[],6,,,,,2025v,2025-03-01T00:00:00Z,State the number of critical and high-severity findings identified in the most recent scan.,,[],Short text / identifier / value,GCS,Automated (GCP),HIGH,,,Finding counts are institutional compliance metrics.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
c7b4f281-c2f4-4690-9d05-32f1e49c480c,D4,scan_profile_currency,Scan tool vulnerability profiles updated within 1 month before scan?,select,True,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the scanner vulnerability definition files were updated within 1 month before the scan was run.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,Amazon Inspector2,inspector2:GetConfiguration — NVD feed update timestamp,AWS Inspector2 continuously updates its CVE database from NVD.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","securitycenter.findings.list (findingClass=VULNERABILITY AND state=ACTIVE) | containeranalysis.occurrences.list (filter=kind=VULNERABILITY, resourceUrl=SWIFT_IMAGE) | cloudasset.assets.searchAllResources (assetType=artifactregistry.googleapis.com/DockerImage)"
d974bc90-c741-4fd1-aa79-50aaef04fa52,D4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any scan coverage gaps or systems not yet included.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"Security Command Center, Container Analysis (Artifact Registry), OS Config","Context data: Security Command Center, Container Analysis (Artifact Registry), OS Config"
b1ad860f-bf23-41ea-a705-083124fe19b9,D5,evidence_document,Vulnerability Remediation Tracking Log Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods","Upload the remediation tracking log (XLSX or PDF). Must include all D4 findings with status, owner, and target remediation date.",2025v,2025-03-01T00:00:00Z,Upload the vulnerability remediation tracking log or ticketing system export.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),HIGH,"Amazon Inspector2, EC2, Systems Manager, Security Hub","securityhub:GetFindings, inspector2:ListFindings",AWS Security Hub can track finding status and remediation progress.,HIGH,"Security Command Center, OS Config","Supporting config data: Security Command Center, OS Config"
8f1fc418-e943-435a-b042-401b048a97b4,D5,all_d4_findings_tracked,All D4 scan findings tracked in the log with status?,select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that every finding from the D4 scan report is entered in the tracking log with a status and owner.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,Tracking completeness requires human cross-check.,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
8228df08-d865-45ff-948d-649a7fc4c0b8,D5,critical_resolved_within_sla,Critical findings (CVSS 9.0+) resolved within 1-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions below""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all critical-severity findings were resolved within the 1-month SLA — list any exceptions.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Inspector2, Security Hub, Systems Manager",inspector2:ListFindings (severity=CRITICAL) — first observed vs. resolved timestamps,AWS Inspector2 and Security Hub track finding timestamps enabling SLA calculation.,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
1a646d3e-ee42-4fe7-bc5d-ad9213aad4b7,D5,high_resolved_within_sla,High findings (CVSS 7.0–8.9) resolved within 3-month SLA?,select,True,,"[""Yes — all within SLA"", ""No — exceptions below""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all high-severity findings were resolved within the 3-month SLA — list any exceptions.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Inspector2, Security Hub",inspector2:ListFindings (severity=HIGH) — SLA tracking,AWS Inspector2 finding timestamps enable SLA compliance calculation.,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
5f9c825f-f411-4241-9499-12ed7cfac172,D5,risk_acceptances_approved,Risk-accepted vulnerabilities have formal approval with justification and review date?,select,True,,"[""Yes"", ""No"", ""Not applicable — no risk acceptances""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that any risk-accepted vulnerabilities have formal written approval with justification and a review date.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon Security Hub, Inspector2",securityhub:UpdateFindings — suppressed/risk-accepted finding workflow,AWS Security Hub workflow status can track suppressed findings with justification notes.,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
5c4bcf1b-cf36-48db-a1c6-aec701b3f7e3,D5,owner_assigned_per_vuln,Owner/responsible team assigned per vulnerability?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that every tracked vulnerability has a named owner responsible for remediation.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),HIGH,,,Ownership assignment is an institutional operational record.,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
835a2ec2-0407-4e58-8c09-66454d9caf82,E3,false_positive_management,False positive management process defined?,select,False,,"[""Yes"", ""No""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that a tuning process exists to reduce false positives without lowering security effectiveness.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),NONE,,,False positive management is an institutional operational record.,HIGH,"Cloud Monitoring, Pub/Sub, Security Command Center, Cloud Functions",monitoring.alertPolicies.list (name=projects/PROJECT_ID) | pubsub.topics.list | pubsub.subscriptions.list
5d2d5a99-ad02-43b8-9ff1-f6c7ad7d8965,D5,pentest_findings_tracked,D6 penetration test findings also tracked in this log? (advisory — if pen test performed),select,False,,"[""Yes — tracked in same log"", ""No — separate tracker"", ""Not applicable — no pen test""]",6,,,,,2025v,2025-03-01T00:00:00Z,Advisory. Confirm whether D6 penetration test findings are tracked in this same log or in a separate tracker.,,[],Configuration state confirmation (Yes/No/Status),GCS,Automated (GCP),NONE,,,Pen test finding tracking is advisory in v2025 (Control 7.3A is advisory).,HIGH,"Security Command Center, OS Config","securitycenter.findings.list (state=ACTIVE AND severity=CRITICAL OR HIGH, orderBy=eventTime asc) | securitycenter.findings.setState (audit trail via Cloud Audit) | securitycenter.findings.setMute (check muteState justification)"
